SCUOLA_ANONIMO,CLASSE_ANONIMO,STUDENTE_ANONIMO,TIPO_SCUOLA,Grado,genere,mese,anno,luogo,regolarità,origine,luogo_padre,luogo_madre,voto_scritto_ita,voto_orale_ita,voto_scritto_mat,voto_orale_mat,voto_scritto_eng,voto_orale_eng,codice_orario,Cod_Reg,Areageo_5,WLE_ELI_200,LIVELLI_WLE_ELI,peso_studente,peso_classe,peso_scuola,ESCS_studente
1343,731,19811,1,13,2,10,4,1,1,1,1,1,12,8,12,5,12,6,3,15,4,132.546767076469,1,35.8418604651163,5.97674418604651,5.99688715953308,-.377283460735926
1343,731,1228,1,13,1,5,4,1,1,1,1,1,12,7,12,8,12,7,3,15,4,212.908203979621,2,35.8418604651163,5.97674418604651,5.99688715953308,-1.26893075894537
1343,731,1229,1,13,2,5,4,1,1,1,1,1,12,9,12,7,12,8,3,15,4,210.57300055765,2,35.8418604651163,5.97674418604651,5.99688715953308,-.396204320072952
1343,732,1230,1,13,2,8,4,1,1,1,1,1,12,8,12,8,12,8,3,15,4,236.277412165886,3,35.8418604651163,5.97674418604651,5.99688715953308,-.992441309455918
1343,731,1231,1,13,2,9,4,1,1,1,1,1,12,8,12,5,12,7,3,15,4,159.995028700667,1,35.8418604651163,5.97674418604651,5.99688715953308,1.0878831730981
1343,731,1232,1,13,1,6,4,1,1,1,1,4,12,7,12,5,12,6,3,15,4,283.275778525767,3,35.8418604651163,5.97674418604651,5.99688715953308,-1.74051897940445
1348,742,1233,4,13,2,1,5,1,1,1,1,1,7,8,7,8,7,7,3,15,4,199.073742405441,2,29.6131578947368,4.47368421052632,6.61941176470588,-.415917117209215
1348,741,1234,4,13,1,3,5,1,1,1,1,1,4,6,6,6,7,7,3,15,4,198.439599951651,2,29.6131578947368,4.47368421052632,6.61941176470588,.111770776367412
1336,717,1235,4,13,2,10,4,1,1,1,1,1,12,8,12,7,66,66,3,15,4,176.186958837049,2,34.1,2.24242424242424,15.2067567567568,-1.59050160802583
1336,717,1236,4,13,2,3,5,1,1,1,1,1,12,5,12,7,66,66,3,15,4,236.277412165886,3,34.1,2.24242424242424,15.2067567567568,.443859458244551
1336,717,1237,4,13,2,5,4,1,1,1,1,1,12,6,12,6,66,66,3,15,4,128.108130555241,1,34.1,2.24242424242424,15.2067567567568,-.176942458815324
1336,718,1238,4,13,1,7,4,1,1,1,1,1,12,5,12,6,66,66,3,15,4,147.47865283659,1,34.1,2.24242424242424,15.2067567567568,-.803609437445753
1336,717,1239,4,13,2,11,4,1,1,1,1,1,12,8,12,6,66,66,3,15,4,154.416706258938,1,34.1,2.24242424242424,15.2067567567568,-1.91207245710629
1336,717,1240,4,13,2,9,4,1,1,1,1,1,12,5,12,4,66,66,3,15,4,126.135574835234,1,34.1,2.24242424242424,15.2067567567568,.743972542916594
1336,718,1241,4,13,2,10,4,1,1,1,1,1,12,8,12,8,66,66,3,15,4,160.468775296421,1,34.1,2.24242424242424,15.2067567567568,-1.15217283885338
1336,718,1242,4,13,1,12,3,1,3,1,1,1,12,7,12,7,66,66,3,15,4,171.630064757443,2,34.1,2.24242424242424,15.2067567567568,-1.15217283885338
1336,718,1243,4,13,1,5,4,1,1,1,1,1,12,5,12,6,66,66,3,15,4,123.359499537786,1,34.1,2.24242424242424,15.2067567567568,-.396204320072952
1336,718,1244,4,13,2,3,5,1,1,1,1,1,12,7,12,7,66,66,3,15,4,126.279887010063,1,34.1,2.24242424242424,15.2067567567568,-.803609437445753
1336,717,1245,4,13,2,6,4,1,1,1,1,1,12,7,12,7,66,66,3,15,4,177.283130576093,2,34.1,2.24242424242424,15.2067567567568,-.698673465658137
1344,733,1246,1,13,2,12,4,1,1,1,1,1,99,99,99,99,99,99,9,15,4,234.291140312364,3,28.1111111111111,1,28.1111111111111,-.396204320072952
1336,718,1247,4,13,2,5,4,1,1,1,1,1,12,8,12,8,66,66,3,15,4,174.654727831491,2,34.1,2.24242424242424,15.2067567567568,-1.59050160802583
1366,777,1248,1,13,2,3,4,1,1,1,1,1,66,6,66,5,66,6,3,15,4,173.979167936076,2,38.9230769230769,1,38.9230769230769,-.842423938077291
1366,777,1249,1,13,2,2,5,1,1,3,4,4,66,6,66,5,66,7,3,15,4,203.002241890843,2,38.9230769230769,1,38.9230769230769,-2.06208982848491
1366,776,1250,1,13,1,7,4,1,1,1,1,1,66,6,66,6,66,6,3,15,4,175.032942894155,2,20.1813953488372,1.65116279069767,12.2225352112676,.799668851428267
1366,776,1251,1,13,2,7,4,1,1,1,1,1,66,6,66,6,66,6,3,15,4,169.305271361107,1,20.1813953488372,1.65116279069767,12.2225352112676,.870366279112627
1367,778,1252,4,13,2,9,4,1,1,1,1,1,7,8,5,6,8,7,3,15,4,229.330798107061,3,29.6131578947368,3.57894736842105,8.27426470588235,.587609930663704
1366,776,1253,1,13,2,4,5,1,1,1,1,1,66,8,66,7,66,9,3,15,4,227.593854083916,3,20.1813953488372,1.65116279069767,12.2225352112676,1.19281914488572
1366,776,1254,1,13,1,8,4,1,1,1,1,1,66,6,66,7,66,7,3,15,4,182.936004909269,2,20.1813953488372,1.65116279069767,12.2225352112676,1.16373228552149
1366,775,1255,1,13,2,5,5,1,1,1,1,1,66,8,66,8,66,9,3,15,4,212.811693725752,2,20.1813953488372,1.65116279069767,12.2225352112676,1.22617567229634
1369,782,1256,1,13,1,3,5,1,1,1,1,1,8,8,9,8,8,9,3,15,4,263.126773462912,3,27.3513513513514,2.08108108108108,13.1428571428571,-.198400223223741
1366,775,1257,1,13,2,7,4,1,1,1,1,1,66,7,66,8,66,8,3,15,4,187.450642667089,2,20.1813953488372,1.65116279069767,12.2225352112676,1.01411675153178
1366,775,1258,1,13,2,5,4,1,1,1,1,1,66,7,66,8,66,8,3,15,4,181.644267540026,2,20.1813953488372,1.65116279069767,12.2225352112676,.886840998643119
1366,776,1259,1,13,1,10,4,1,1,1,1,1,66,6,66,7,66,6,3,15,4,187.741542068304,2,20.1813953488372,1.65116279069767,12.2225352112676,1.0878831730981
1366,777,1260,1,13,1,9,4,1,1,1,1,1,66,6,66,6,66,7,3,15,4,227.735228348703,3,38.9230769230769,1,38.9230769230769,.743972542916594
1366,776,1261,1,13,2,7,4,1,1,1,1,1,11,6,66,6,66,6,3,15,4,198.065945854223,2,20.1813953488372,1.65116279069767,12.2225352112676,.548795430032166
1366,775,1262,1,13,1,8,4,1,1,1,1,1,66,7,66,7,66,9,3,15,4,220.715722698071,3,20.1813953488372,1.65116279069767,12.2225352112676,1.57008630247785
1366,775,1263,1,13,2,7,4,1,1,1,1,1,66,9,66,8,66,9,3,15,4,148.526770339514,1,20.1813953488372,1.65116279069767,12.2225352112676,1.46620143110667
1366,776,1264,1,13,1,12,4,1,1,1,1,1,66,7,66,7,66,7,3,15,4,182.835894706456,2,20.1813953488372,1.65116279069767,12.2225352112676,1.01411675153178
1366,775,1265,1,13,1,9,4,1,1,1,1,1,66,7,66,7,66,8,3,15,4,222.045727863113,3,20.1813953488372,1.65116279069767,12.2225352112676,1.83596084304664
1366,775,1266,1,13,2,5,4,1,1,1,1,1,66,9,66,8,66,9,3,15,4,236.751613745737,3,20.1813953488372,1.65116279069767,12.2225352112676,-.52085308899683
1366,775,1267,1,13,1,8,4,1,1,1,1,1,66,6,66,7,66,5,3,15,4,177.400131631327,2,20.1813953488372,1.65116279069767,12.2225352112676,1.86931737045726
1366,775,1268,1,13,2,1,5,1,1,1,1,1,66,7,66,7,66,8,3,15,4,240.280364086057,3,20.1813953488372,1.65116279069767,12.2225352112676,2.63973482150685
1365,773,1269,1,13,1,4,4,1,1,3,3,3,12,7,12,9,12,8,3,15,4,270.658096470736,3,20.24,2.28,8.87719298245614,-.249826863689015
1366,775,1270,1,13,1,3,5,1,1,1,1,1,66,9,66,8,66,9,3,15,4,230.158216183861,3,20.1813953488372,1.65116279069767,12.2225352112676,1.4803868320854
1366,776,1271,1,13,2,10,4,1,1,1,1,1,66,8,66,7,66,8,3,15,4,201.825358639584,2,20.1813953488372,1.65116279069767,12.2225352112676,-.842423938077291
1366,776,1272,1,13,2,6,4,1,1,1,1,1,66,6,66,7,66,7,3,15,4,168.381257835124,1,20.1813953488372,1.65116279069767,12.2225352112676,-.0157685078116685
1366,776,1273,1,13,2,10,4,1,1,1,1,1,66,9,66,8,66,9,3,15,4,285.852593004117,3,20.1813953488372,1.65116279069767,12.2225352112676,1.98557637703634
1366,776,1274,1,13,1,12,4,1,1,1,1,1,66,8,66,7,66,8,3,15,4,213.69886518714,2,20.1813953488372,1.65116279069767,12.2225352112676,.837245133924484
1366,777,1275,1,13,1,3,5,1,1,9,4,9,66,8,66,8,66,9,3,15,4,240.280364086057,3,38.9230769230769,1,38.9230769230769,-.187460291612003
1366,775,1276,1,13,2,11,4,1,1,1,1,1,66,6,66,7,66,7,3,15,4,256.760276039928,3,20.1813953488372,1.65116279069767,12.2225352112676,.123170625856719
1366,776,1277,1,13,2,3,5,1,1,1,1,1,66,6,66,6,66,6,3,15,4,183.807724315021,2,20.1813953488372,1.65116279069767,12.2225352112676,1.86931737045726
1369,781,1278,1,13,2,11,4,1,1,1,1,1,7,6,6,5,6,7,3,15,4,208.232852096124,2,27.3513513513514,2.08108108108108,13.1428571428571,-.803609437445753
1366,776,1279,1,13,2,7,4,4,1,2,4,4,66,7,66,6,66,7,3,15,4,223.170563962118,3,20.1813953488372,1.65116279069767,12.2225352112676,.421519677143505
1367,778,1280,4,13,2,12,3,1,3,1,1,1,6,7,7,7,7,6,3,15,4,161.25880600256,1,29.6131578947368,3.57894736842105,8.27426470588235, 
1366,775,1281,1,13,1,7,4,1,1,1,1,1,66,8,66,7,66,9,3,15,4,256.760276039928,3,20.1813953488372,1.65116279069767,12.2225352112676,-.399442397678723
1366,775,1282,1,13,2,1,5,1,1,1,1,1,66,6,66,6,66,6,3,15,4,207.377988917608,2,20.1813953488372,1.65116279069767,12.2225352112676,1.89165715155831
1366,775,1283,1,13,1,3,5,1,1,1,1,1,66,8,66,8,66,9,3,15,4,228.31523812262,3,20.1813953488372,1.65116279069767,12.2225352112676,1.76543249908609
1367,778,1284,4,13,1,9,4,1,1,1,1,1,6,6,5,6,8,6,3,15,4,137.191480457343,1,29.6131578947368,3.57894736842105,8.27426470588235,-.0555317674972164
1366,777,1285,1,13,2,5,4,1,1,1,1,1,66,8,66,6,66,8,3,15,4,238.870585686738,3,38.9230769230769,1,38.9230769230769,-.803609437445753
1366,776,1286,1,13,2,2,5,1,1,1,1,1,66,7,66,6,66,9,3,15,4,237.64006877188,3,20.1813953488372,1.65116279069767,12.2225352112676,.709969381035822
1366,776,1287,1,13,2,1,5,1,1,1,1,1,66,7,66,6,66,6,3,15,4,199.618508861358,2,20.1813953488372,1.65116279069767,12.2225352112676,1.31658589711697
1366,777,1288,1,13,2,10,4,1,1,1,1,1,66,6,66,5,66,6,3,15,4,148.267518770012,1,38.9230769230769,1,38.9230769230769,-.803609437445753
1366,775,1289,1,13,2,3,5,1,1,1,1,1,66,6,66,6,66,5,3,15,4,176.186958837049,2,20.1813953488372,1.65116279069767,12.2225352112676,1.1893101442283
1366,777,1290,1,13,1,9,4,1,1,1,1,1,66,7,66,6,66,7,3,15,4,231.883768564838,3,38.9230769230769,1,38.9230769230769,.870366279112627
1367,778,1291,4,13,1,3,5,1,1,1,1,1,7,6,6,7,8,6,3,15,4,132.858493859991,1,29.6131578947368,3.57894736842105,8.27426470588235,-.19928223991637
1366,777,1292,1,13,1,11,4,1,1,1,1,1,66,6,66,5,66,7,3,15,4,218.872542938016,3,38.9230769230769,1,38.9230769230769,1.83596084304664
1367,778,1293,4,13,1,2,5,1,1,1,1,1,7,6,5,6,6,6,3,15,4,176.984959956549,2,29.6131578947368,3.57894736842105,8.27426470588235,-.992441309455918
1366,777,1294,1,13,1,8,4,1,1,1,1,1,66,5,66,5,66,6,3,15,4,186.15271449639,2,38.9230769230769,1,38.9230769230769,-.19928223991637
1366,777,1295,1,13,2,8,4,1,1,1,1,1,66,7,66,7,66,8,3,15,4,230.764378356151,3,38.9230769230769,1,38.9230769230769,.587609930663704
1366,777,1296,1,13,2,4,5,1,1,1,1,1,66,8,66,8,66,9,3,15,4,226.217505252106,3,38.9230769230769,1,38.9230769230769,.777329070327221
1369,782,1297,1,13,1,6,4,1,1,1,1,1,5,6,6,7,7,8,3,15,4,270.556264780999,3,27.3513513513514,2.08108108108108,13.1428571428571,-.454235583082612
1369,782,1298,1,13,2,2,5,1,1,1,1,1,8,8,9,9,7,9,3,15,4,263.267374488731,3,27.3513513513514,2.08108108108108,13.1428571428571,.089167463975947
1366,776,1299,1,13,2,12,4,1,1,1,1,1,66,7,66,7,66,6,3,15,4,243.966443554934,3,20.1813953488372,1.65116279069767,12.2225352112676,.587609930663704
1369,782,1300,1,13,2,12,4,1,1,1,1,1,6,7,6,8,7,8,3,15,4,252.288663173146,3,27.3513513513514,2.08108108108108,13.1428571428571,-.553974234184974
1369,782,1301,1,13,2,1,5,1,1,1,1,1,7,8,7,8,7,8,3,15,4,270.29673993736,3,27.3513513513514,2.08108108108108,13.1428571428571,-.0500685433155822
1366,777,1302,1,13,2,3,5,1,1,1,1,1,66,8,66,7,66,9,3,15,4,209.207824086348,2,38.9230769230769,1,38.9230769230769,-.0746334709924914
1365,774,1303,1,13,2,6,4,4,1,2,4,4,12,6,12,4,12,7,3,15,4,245.159299501667,3,20.24,2.28,8.87719298245614,-.209800072713049
1365,774,1304,1,13,2,12,4,1,1,1,1,1,12,8,12,8,12,9,3,15,4,191.934389864655,2,20.24,2.28,8.87719298245614,1.31658589711697
1365,773,1305,1,13,2,10,4,1,1,1,1,1,12,8,12,7,12,7,3,15,4,194.710070351935,2,20.24,2.28,8.87719298245614,.443859458244551
1365,774,1306,1,13,1,5,4,1,1,1,1,1,12,9,12,8,12,9,3,15,4,226.803030989571,3,20.24,2.28,8.87719298245614, 
1365,774,1307,1,13,2,2,5,1,1,1,1,1,12,7,12,5,12,8,3,15,4,207.649249703981,2,20.24,2.28,8.87719298245614,.443859458244551
1367,778,1308,4,13,2,1,5,1,1,1,1,1,8,7,6,6,7,6,3,15,4,173.294935686791,2,29.6131578947368,3.57894736842105,8.27426470588235,-.482038588365292
1342,730,1309,1,13,1,2,5,1,1,1,1,1,12,7,12,7,12,8,3,15,4,249.185002712378,3,33.504347826087,4.56521739130435,7.33904761904762,-.198400223223741
1448,987,1310,2,13,2,7,4,1,1,1,1,1,12,7,12,8,12,7,3,19,5,179.483065420658,2,28.2906784335356,2.21621621621622,12.765306122449,.12228860916409
1367,778,1311,4,13,1,3,4,1,1,1,1,3,6,6,6,6,6,7,3,15,4,161.25880600256,1,29.6131578947368,3.57894736842105,8.27426470588235, 
1365,774,1312,1,13,2,8,4,1,1,1,1,1,12,8,12,5,12,9,3,15,4,239.225044201387,3,20.24,2.28,8.87719298245614,.546168446067384
1368,780,19812,2,13,2,6,4,1,1,1,1,1,11,6,11,6,11,6,3,15,4,150.465913799305,1,161.816326530612,4.57142857142857,35.3973214285714,-.803790281604002
1367,779,1313,4,13,1,11,4,4,1,1,1,1,5,6,6,6,4,5,3,15,4,148.267518770012,1,29.6131578947368,3.57894736842105,8.27426470588235,.421519677143505
1367,779,1314,4,13,2,2,5,1,1,1,1,1,8,9,8,7,6,8,3,15,4,170.532587186895,2,29.6131578947368,3.57894736842105,8.27426470588235,.410738313056407
1361,766,1315,1,13,2,9,4,1,1,1,1,1,6,6,6,7,6,5,3,15,4,191.955066124854,2,32.1083333333333,1.79166666666667,17.9209302325581,.293842086865924
1361,766,1316,1,13,2,7,4,1,1,1,1,1,6,8,7,8,8,8,3,15,4,240.147263050264,3,32.1083333333333,1.79166666666667,17.9209302325581,.714885683552366
1361,766,1317,1,13,2,4,4,1,1,1,1,1,6,5,6,6,5,5,3,15,4,179.952616221606,2,32.1083333333333,1.79166666666667,17.9209302325581,-.0555317674972164
1361,766,1318,1,13,1,6,4,1,1,1,1,1,6,6,7,7,7,6,3,15,4,213.69886518714,2,32.1083333333333,1.79166666666667,17.9209302325581,-1.71777736091449
1361,766,1319,1,13,2,1,5,1,1,1,1,1,8,9,9,9,9,10,3,15,4,232.333958337177,3,32.1083333333333,1.79166666666667,17.9209302325581,.515674284844023
1361,766,1320,1,13,1,3,5,1,1,9,9,9,7,7,6,6,7,6,3,15,4,263.267374488731,3,32.1083333333333,1.79166666666667,17.9209302325581,1.18115576410599
1361,766,1321,1,13,2,11,4,1,1,1,1,1,6,7,6,5,6,6,3,15,4,196.247543340653,2,32.1083333333333,1.79166666666667,17.9209302325581,-.853205302164389
1361,766,1322,1,13,1,7,4,1,1,1,1,1,6,7,6,6,6,6,3,15,4,179.483065420658,2,32.1083333333333,1.79166666666667,17.9209302325581,-.0720064870277087
1367,779,1323,4,13,1,9,4,1,1,1,1,1,6,5,6,5,5,4,3,15,4,145.234065359589,1,29.6131578947368,3.57894736842105,8.27426470588235,-2.25088142184172
1361,766,1324,1,13,1,1,5,1,1,1,1,1,6,6,7,7,7,7,3,15,4,169.598357575872,1,32.1083333333333,1.79166666666667,17.9209302325581,1.15881598300494
1361,766,1325,1,13,1,1,5,1,1,1,1,1,6,6,8,9,7,7,3,15,4,230.158216183861,3,32.1083333333333,1.79166666666667,17.9209302325581,.721632761815548
1361,766,1326,1,13,1,5,4,1,1,1,1,1,7,6,5,5,6,7,3,15,4,285.852593004117,3,32.1083333333333,1.79166666666667,17.9209302325581,1.31658589711697
1361,767,1327,1,13,2,5,4,1,1,1,1,1,8,8,6,6,7,8,3,15,4,234.264119571188,3,32.1083333333333,1.79166666666667,17.9209302325581,-.160467739284832
1361,767,1328,1,13,1,6,4,1,1,1,1,1,7,6,4,6,6,6,3,15,4,183.696783751634,2,32.1083333333333,1.79166666666667,17.9209302325581,1.31658589711697
1361,766,1329,1,13,2,10,4,1,1,1,1,1,7,8,7,8,8,7,3,15,4,212.244678651046,2,32.1083333333333,1.79166666666667,17.9209302325581,1.15881598300494
1361,766,1330,1,13,1,10,4,1,1,1,1,1,7,6,7,7,7,8,3,15,4,229.330798107061,3,32.1083333333333,1.79166666666667,17.9209302325581,.548795430032166
1361,766,1331,1,13,1,3,4,1,1,1,1,1,7,8,8,8,8,9,3,15,4,232.196250197363,3,32.1083333333333,1.79166666666667,17.9209302325581,.0515911814797304
1367,779,1332,4,13,2,1,5,1,1,1,1,1,6,6,6,5,5,4,3,15,4,147.47865283659,1,29.6131578947368,3.57894736842105,8.27426470588235,-1.44675113560667
1361,767,1333,1,13,1,12,4,1,1,1,1,1,8,7,4,6,7,7,3,15,4,186.410945207288,2,32.1083333333333,1.79166666666667,17.9209302325581,-.0720064870277087
1361,767,1334,1,13,1,4,5,1,1,1,1,1,7,7,8,8,8,8,3,15,4,270.29673993736,3,32.1083333333333,1.79166666666667,17.9209302325581,.05264228189617
1361,766,1335,1,13,1,9,4,1,1,1,1,1,6,6,5,5,4,5,3,15,4,171.297300362746,2,32.1083333333333,1.79166666666667,17.9209302325581,.548795430032166
1361,767,1336,1,13,1,10,4,1,1,1,1,1,7,7,7,8,7,6,3,15,4,190.924762920212,2,32.1083333333333,1.79166666666667,17.9209302325581,.410738313056407
1361,766,1337,1,13,1,3,4,1,1,1,1,1,5,6,6,7,7,6,3,15,4,178.481874647896,2,32.1083333333333,1.79166666666667,17.9209302325581,-.698673465658137
1361,766,1338,1,13,1,2,5,1,1,1,1,1,6,5,6,6,5,5,3,15,4,224.150643228363,3,32.1083333333333,1.79166666666667,17.9209302325581,2.19088821953772
1361,766,19813,1,13,2,9,4,1,1,1,1,1,8,9,9,9,9,10,3,15,4,261.396151016878,3,32.1083333333333,1.79166666666667,17.9209302325581,-.377283460735926
1361,766,1339,1,13,1,7,4,1,1,1,1,1,8,8,8,8,9,10,3,15,4,275.914793954222,3,32.1083333333333,1.79166666666667,17.9209302325581,1.15881598300494
1361,767,1340,1,13,1,4,5,1,1,1,1,1,7,6,4,6,7,7,3,15,4,217.8280773842,3,32.1083333333333,1.79166666666667,17.9209302325581,2.34050375352743
1361,767,1341,1,13,1,12,4,1,1,1,1,1,6,7,5,6,6,6,3,15,4,184.693460284202,2,32.1083333333333,1.79166666666667,17.9209302325581,1.12123970050873
1361,766,1342,1,13,1,2,4,1,1,1,1,1,7,8,7,8,8,9,3,15,4,167.951155935817,1,32.1083333333333,1.79166666666667,17.9209302325581,1.33568760061224
1361,766,1343,1,13,2,3,4,1,1,1,1,1,5,6,6,7,4,4,3,15,4,227.593854083916,3,32.1083333333333,1.79166666666667,17.9209302325581,.216443216864608
1367,779,1344,4,13,1,3,4,1,1,1,1,1,5,6,6,5,4,5,3,15,4,138.020703276991,1,29.6131578947368,3.57894736842105,8.27426470588235, 
1369,781,1345,1,13,2,5,4,1,1,1,1,1,7,7,6,6,7,7,3,15,4,249.242715592964,3,27.3513513513514,2.08108108108108,13.1428571428571,-.947359909864906
1369,782,1346,1,13,2,9,4,1,1,1,1,1,6,6,5,7,5,7,3,15,4,217.449235410325,3,27.3513513513514,2.08108108108108,13.1428571428571,.859584915025529
1369,781,1347,1,13,2,6,4,1,1,1,1,1,8,8,7,7,7,7,3,15,4,202.728043520541,2,27.3513513513514,2.08108108108108,13.1428571428571,-.349299611294997
1367,779,1348,4,13,1,8,4,1,1,1,1,1,6,6,8,7,6,7,3,15,4,149.925658206403,1,29.6131578947368,3.57894736842105,8.27426470588235,-.501140291860567
1367,779,1349,4,13,1,9,4,1,1,1,1,1,6,7,6,7,6,8,3,15,4,182.116217389505,2,29.6131578947368,3.57894736842105,8.27426470588235,-.553974234184974
1371,787,1350,1,13,1,10,4,1,1,1,1,1,12,8,12,8,12,8,3,16,4,252.963492961976,3,23.5494505494506,6.09615384615385,3.86300135196034,2.19088821953772
1372,789,1351,3,13,1,8,4,1,1,1,1,1,7,7,5,6,7,7,3,16,4,135.402724219284,1,40.5927419354839,3.61290322580645,11.2354910714286,.421117839754586
1374,793,1352,1,13,2,4,5,1,1,1,1,4,5,6,3,3,7,7,3,16,4,262.377720672831,3,20.6159420289855,3.56521739130435,5.78252032520325,1.63815674619743
1371,788,1353,1,13,2,7,4,1,1,1,1,1,12,8,12,8,12,7,3,16,4,195.313936271305,2,23.5494505494506,6.09615384615385,3.86300135196034,.587609930663704
1371,788,1354,1,13,2,6,5,1,1,1,1,1,12,8,12,6,12,7,3,16,4,285.852593004117,3,23.5494505494506,6.09615384615385,3.86300135196034,.266039081583244
1371,788,1355,1,13,2,1,5,1,1,1,1,1,12,5,12,7,12,7,3,16,4,229.402223857726,3,23.5494505494506,6.09615384615385,3.86300135196034,1.86931737045726
1371,787,1356,1,13,2,4,5,1,1,1,1,1,12,8,12,9,12,8,3,16,4,252.288663173146,3,23.5494505494506,6.09615384615385,3.86300135196034,1.15881598300494
1371,788,1357,1,13,1,5,4,1,1,1,1,1,12,5,12,5,12,7,3,16,4,201.273406091904,2,23.5494505494506,6.09615384615385,3.86300135196034,1.9632365959353
1371,788,1358,1,13,1,6,4,1,1,1,1,1,12,5,12,5,12,6,3,16,4,208.259661498992,2,23.5494505494506,6.09615384615385,3.86300135196034,2.28480744501576
1371,787,1359,1,13,2,12,4,1,1,1,1,1,12,9,12,9,12,9,3,16,4,282.150979685096,3,23.5494505494506,6.09615384615385,3.86300135196034,1.51438999396618
1371,787,1360,1,13,2,9,4,1,1,1,1,1,12,8,12,9,12,9,3,16,4,278.439546549082,3,23.5494505494506,6.09615384615385,3.86300135196034,2.28480744501576
1371,788,1361,1,13,2,1,5,1,1,1,1,1,12,6,12,7,12,7,3,16,4,230.841589392361,3,23.5494505494506,6.09615384615385,3.86300135196034,.587609930663704
1371,787,1362,1,13,2,10,4,1,1,1,1,1,12,8,12,8,12,8,3,16,4,261.975356734399,3,23.5494505494506,6.09615384615385,3.86300135196034,1.63815674619743
1371,787,1363,1,13,1,5,4,1,1,1,1,1,12,8,12,7,12,9,3,16,4,261.2145080517,3,23.5494505494506,6.09615384615385,3.86300135196034,-.0555317674972164
1371,787,1364,1,13,1,5,4,1,1,1,4,1,12,6,12,5,12,8,3,16,4,244.470253513378,3,23.5494505494506,6.09615384615385,3.86300135196034,.421117839754586
1371,788,1365,1,13,1,12,4,1,1,1,1,1,12,6,12,6,12,6,3,16,4,207.649249703981,2,23.5494505494506,6.09615384615385,3.86300135196034,.548795430032166
857,797,1366,1,13,2,7,4,1,1,1,1,1,12,8,12,8,12,6,3,16,4,235.260300520771,3,21.175,2.1,10.0833333333333,.515674284844023
1371,787,1367,1,13,1,2,5,1,1,1,1,1,12,6,12,8,12,6,3,16,4,231.533237281762,3,23.5494505494506,6.09615384615385,3.86300135196034,1.66400552795588
1371,788,1368,1,13,1,2,5,1,1,1,1,1,12,6,12,7,12,6,3,16,4,222.471457994585,3,23.5494505494506,6.09615384615385,3.86300135196034,1.01411675153178
1374,794,1369,1,13,2,5,4,1,1,9,9,9,7,8,5,5,6,7,3,16,4,210.134550779215,2,20.6159420289855,3.56521739130435,5.78252032520325,-.0277287622145364
1374,794,1370,1,13,2,10,4,1,1,1,1,1,6,6,5,5,5,6,3,16,4,183.020296809463,2,20.6159420289855,3.56521739130435,5.78252032520325,.443859458244551
1372,790,1371,3,13,1,4,4,1,1,1,1,9,8,7,6,5,7,6,3,16,4,170.532587186895,2,40.5927419354839,3.61290322580645,11.2354910714286,-.842423938077291
1371,787,1372,1,13,2,9,4,1,1,1,1,1,12,7,12,6,12,8,3,16,4,249.185002712378,3,23.5494505494506,6.09615384615385,3.86300135196034,.12228860916409
1371,787,1373,1,13,2,11,4,1,1,1,1,1,12,9,12,9,12,8,3,16,4,266.628513415706,3,23.5494505494506,6.09615384615385,3.86300135196034,2.19088821953772
1371,787,1374,1,13,1,10,4,1,1,1,1,1,12,7,12,9,12,8,3,16,4,283.36230113211,3,23.5494505494506,6.09615384615385,3.86300135196034,1.15881598300494
1371,787,1375,1,13,2,11,4,1,1,1,1,1,12,9,12,9,12,9,3,16,4,271.878635497657,3,23.5494505494506,6.09615384615385,3.86300135196034,1.0878831730981
1371,787,1376,1,13,1,4,5,1,1,1,1,1,12,8,12,9,12,8,3,16,4,283.201344668078,3,23.5494505494506,6.09615384615385,3.86300135196034,.859584915025529
1371,787,1377,1,13,1,8,4,1,1,1,1,1,12,7,12,8,12,7,3,16,4,247.430702667132,3,23.5494505494506,6.09615384615385,3.86300135196034,1.86931737045726
1371,787,1378,1,13,2,11,4,1,1,1,1,1,12,7,12,7,12,7,3,16,4,255.205538729207,3,23.5494505494506,6.09615384615385,3.86300135196034,2.01893290444697
1371,787,1379,1,13,1,7,4,1,1,1,1,1,12,5,12,5,12,6,3,16,4,217.8280773842,3,23.5494505494506,6.09615384615385,3.86300135196034,.743090526223965
1371,787,1380,1,13,2,4,5,1,1,9,9,9,12,7,12,9,12,8,3,16,4,284.573310714917,3,23.5494505494506,6.09615384615385,3.86300135196034,-.52085308899683
1374,794,1381,1,13,2,5,4,1,1,1,1,1,8,9,7,7,9,9,3,16,4,234.291140312364,3,20.6159420289855,3.56521739130435,5.78252032520325,1.18115576410599
1371,787,1382,1,13,2,1,5,1,1,1,1,1,12,8,12,8,12,9,3,16,4,278.439546549082,3,23.5494505494506,6.09615384615385,3.86300135196034,1.86931737045726
1371,787,1383,1,13,2,2,5,1,1,1,1,1,12,8,12,8,12,8,3,16,4,228.655394535123,3,23.5494505494506,6.09615384615385,3.86300135196034,-.670870460375457
882,848,1384,1,13,2,11,4,1,1,1,1,1,12,6,12,4,12,5,3,17,5,212.244678651046,2,7.22093023255814,4.09302325581395,1.76420454545455,-.830601989772924
