SCUOLA_ANONIMO,CLASSE_ANONIMO,STUDENTE_ANONIMO,TIPO_SCUOLA,Grado,genere,mese,anno,luogo,regolarità,origine,luogo_padre,luogo_madre,voto_scritto_ita,voto_orale_ita,voto_scritto_mat,voto_orale_mat,voto_scritto_eng,voto_orale_eng,codice_orario,Cod_Reg,Areageo_5,WLE_MAT_200,LIVELLI_WLE_MAT,peso_studente,peso_classe,peso_scuola,ESCS_studente
1252,499,8694,3,13,1,12,4,1,1,1,1,1,12,8,12,10,12,8,3,11,3,254.311329397882,5,17.3991228070175,5.63157894736842,3.08956386292835, 
1252,499,8695,3,13,1,9,4,1,1,1,1,1,12,7,12,8,12,8,3,11,3,239.620455185287,5,17.3991228070175,5.63157894736842,3.08956386292835,-.232403385104513
1255,505,8696,1,13,2,11,4,1,1,1,1,1,12,7,12,7,12,7,3,11,3,221.605376626813,4,11.8266666666667,3.68888888888889,3.20602409638554,.859584915025529
1253,501,8697,2,13,2,5,4,1,1,1,1,1,8,9,12,9,8,7,3,11,3,161.457396751536,1,8.26,1.44,5.73611111111111,.720348907734
1257,509,8698,4,13,1,10,2,3,3,9,9,9,12,6,12,3,12,6,3,11,3,154.690583645289,1,15.6969696969697,3.57575757575758,4.38983050847458, 
1253,501,8699,2,13,2,10,4,1,1,1,1,1,8,9,12,9,8,8,3,11,3,183.145925941936,2,8.26,1.44,5.73611111111111,.246937378087969
1253,502,8700,2,13,1,7,4,1,1,1,1,1,9,9,12,9,8,8,3,11,3,258.870039238454,5,8.26,1.44,5.73611111111111,1.18115576410599
1255,505,8701,1,13,2,6,4,1,1,1,1,1,12,6,12,6,12,7,3,11,3,216.34171290964,4,11.8266666666667,3.68888888888889,3.20602409638554,.571135211133212
1255,506,8702,1,13,1,7,4,1,1,1,1,1,12,7,12,8,12,8,3,11,3,295.975126388754,5,11.8266666666667,3.68888888888889,3.20602409638554,.12228860916409
1255,506,8703,1,13,1,10,4,1,1,1,1,1,12,7,12,6,12,7,3,11,3,211.381013529852,4,11.8266666666667,3.68888888888889,3.20602409638554,-.52085308899683
1252,499,8704,3,13,1,9,4,1,1,1,1,2,12,6,12,6,12,9,3,11,3,240.56729035298,5,17.3991228070175,5.63157894736842,3.08956386292835,-1.90025050880192
1255,506,8705,1,13,1,9,4,1,1,1,1,1,12,8,12,7,12,8,3,11,3,234.567614632014,5,11.8266666666667,3.68888888888889,3.20602409638554,1.31658589711697
1255,505,8706,1,13,1,11,4,1,1,1,1,1,12,8,12,8,12,8,3,11,3,306.64257055692,5,11.8266666666667,3.68888888888889,3.20602409638554,1.37579120628605
1255,506,8707,1,13,1,7,4,1,1,1,1,1,12,7,12,7,12,7,3,11,3,274.952663490399,5,11.8266666666667,3.68888888888889,3.20602409638554,1.15881598300494
1255,505,8708,1,13,1,10,4,1,1,1,1,1,12,7,12,6,12,7,3,11,3,226.378221608916,4,11.8266666666667,3.68888888888889,3.20602409638554,1.4803868320854
1256,507,8709,3,13,1,6,4,1,1,9,9,9,12,7,12,6,12,7,3,11,3,225.807650104933,4,16.1260162601626,2.1219512195122,7.59961685823755,.568508227168429
1252,500,8710,3,13,1,10,4,1,1,9,9,9,12,7,12,7,12,6,3,11,3,218.034371256559,4,17.3991228070175,5.63157894736842,3.08956386292835,.410738313056407
1252,500,8711,3,13,1,11,4,1,1,9,9,9,12,7,12,7,12,6,3,11,3,234.374491853978,5,17.3991228070175,5.63157894736842,3.08956386292835,-.52085308899683
1252,500,8712,3,13,1,4,4,1,1,9,9,9,12,6,12,6,12,5,3,11,3,197.395655114532,3,17.3991228070175,5.63157894736842,3.08956386292835,.410738313056407
1252,499,8713,3,13,1,7,4,1,1,1,1,1,12,8,12,7,12,9,3,11,3,235.432628011827,5,17.3991228070175,5.63157894736842,3.08956386292835,1.89165715155831
1252,499,8714,3,13,1,2,4,1,1,1,1,1,12,7,12,8,12,7,3,11,3,228.109068993049,4,17.3991228070175,5.63157894736842,3.08956386292835,-.842423938077291
1257,509,8715,4,13,1,3,3,4,3,9,9,9,12,6,12,3,12,5,3,11,3,115.325013819891,1,15.6969696969697,3.57575757575758,4.38983050847458, 
1256,507,8716,3,13,2,5,4,1,1,1,1,1,12,7,12,10,12,9,3,11,3,222.223371788305,4,16.1260162601626,2.1219512195122,7.59961685823755,.44474147493718
1256,508,8717,3,13,2,1,5,1,1,1,1,1,12,10,12,7,12,10,3,11,3,197.463281332739,3,16.1260162601626,2.1219512195122,7.59961685823755,-1.44675113560667
1256,507,8718,3,13,2,9,4,1,1,1,1,1,12,7,12,10,12,8,3,11,3,241.275568870755,5,16.1260162601626,2.1219512195122,7.59961685823755,-.0746334709924914
1252,499,8719,3,13,1,9,4,1,1,1,1,1,12,7,12,6,12,9,3,11,3,228.0592832913,4,17.3991228070175,5.63157894736842,3.08956386292835,-.377102616577677
1253,502,8720,2,13,2,5,4,1,1,1,1,1,7,8,12,7,9,9,3,11,3,228.221464841015,4,8.26,1.44,5.73611111111111,.837245133924484
1252,500,8721,3,13,1,3,4,1,1,1,1,1,12,6,12,6,12,5,3,11,3,193.470172613488,3,17.3991228070175,5.63157894736842,3.08956386292835, 
1253,502,8722,2,13,2,7,4,1,1,1,1,1,9,9,12,8,8,8,3,11,3,214.83642140704,4,8.26,1.44,5.73611111111111,1.63815674619743
1253,501,8723,2,13,2,2,4,1,1,1,1,1,8,8,12,8,9,8,3,11,3,183.235066215664,2,8.26,1.44,5.73611111111111,.422401693836134
1253,501,8724,2,13,2,4,4,1,1,1,1,1,8,8,12,8,8,8,3,11,3,156.219808817648,1,8.26,1.44,5.73611111111111,1.12123970050873
1254,504,8725,2,13,2,3,4,1,1,1,1,1,8,8,12,9,8,8,3,11,3,206.54977641711,3,11.3,2.57142857142857,4.39444444444444,.44474147493718
1254,504,8726,2,13,1,12,4,1,1,1,1,1,6,5,12,5,6,7,3,11,3,166.393125456235,1,11.3,2.57142857142857,4.39444444444444, 
1254,504,8727,2,13,1,7,4,1,1,1,1,1,7,6,12,5,7,6,3,11,3,187.661265052787,2,11.3,2.57142857142857,4.39444444444444,1.01735482913755
1254,504,8728,2,13,2,5,4,1,1,1,1,1,8,7,12,6,8,7,3,11,3,206.450842675443,3,11.3,2.57142857142857,4.39444444444444,2.31816397242639
1254,504,8729,2,13,1,5,4,1,1,1,1,1,6,7,12,6,6,7,3,11,3,172.634172608515,2,11.3,2.57142857142857,4.39444444444444,1.83596084304664
1256,508,8730,3,13,2,10,4,1,1,1,1,9,12,10,12,10,12,10,3,11,3,241.608219908958,5,16.1260162601626,2.1219512195122,7.59961685823755,.871248295805256
1256,507,8731,3,13,1,12,4,1,1,1,1,1,12,7,12,8,12,8,3,11,3,227.969518776182,4,16.1260162601626,2.1219512195122,7.59961685823755,-.232403385104513
1254,504,8732,2,13,2,8,4,1,1,1,1,2,5,6,12,6,6,6,3,11,3,132.344357218585,1,11.3,2.57142857142857,4.39444444444444, 
1254,504,8733,2,13,1,6,4,1,1,1,1,1,6,6,12,4,7,6,3,11,3,168.383621590981,2,11.3,2.57142857142857,4.39444444444444,-.52085308899683
1254,504,8734,2,13,2,10,4,1,1,9,9,9,6,7,12,6,6,6,3,11,3,152.514740535251,1,11.3,2.57142857142857,4.39444444444444,-1.59050160802583
1254,504,8735,2,13,1,3,4,1,1,1,1,1,5,5,12,6,6,6,3,11,3,173.896634439122,2,11.3,2.57142857142857,4.39444444444444,-.349299611294997
1254,504,8736,2,13,2,8,4,1,1,1,1,1,8,7,12,9,8,5,3,11,3,227.057218678678,4,11.3,2.57142857142857,4.39444444444444,-.396204320072952
1254,503,8737,2,13,2,4,4,1,1,1,1,1,7,7,12,8,8,8,3,11,3,209.172682190799,3,11.3,2.57142857142857,4.39444444444444,-.52085308899683
1254,503,8738,2,13,2,6,4,1,1,1,1,9,8,8,12,6,8,8,3,11,3,198.167963273896,3,11.3,2.57142857142857,4.39444444444444,-.349299611294997
1256,508,8739,3,13,2,12,4,1,1,9,9,9,12,9,12,8,12,9,3,11,3,204.627481476438,3,16.1260162601626,2.1219512195122,7.59961685823755,-.396204320072952
1254,503,8740,2,13,2,2,4,1,1,1,1,1,7,8,12,9,8,8,3,11,3,203.923015877455,3,11.3,2.57142857142857,4.39444444444444,.246937378087969
746,528,8741,4,13,2,3,4,2,1,1,1,2,12,6,12,6,12,5,3,11,3,170.161441340232,2,15.6969696969697,3.18181818181818,4.93333333333333, 
1256,508,8742,3,13,2,8,4,1,1,1,1,1,12,7,12,5,12,6,3,11,3,180.610184806445,2,16.1260162601626,2.1219512195122,7.59961685823755,-.670870460375457
1254,503,8743,2,13,2,10,4,1,1,1,1,1,8,8,12,9,9,9,3,11,3,224.759910745529,4,11.3,2.57142857142857,4.39444444444444,.221359519381152
1256,508,8744,3,13,2,3,2,4,3,2,4,4,12,6,12,6,12,7,3,11,3,168.457835318097,2,16.1260162601626,2.1219512195122,7.59961685823755, 
1254,503,8745,2,13,2,1,4,1,1,1,1,1,6,6,12,6,7,7,3,11,3,192.765065828678,3,11.3,2.57142857142857,4.39444444444444,-.842423938077291
1256,507,8746,3,13,2,1,4,1,1,1,1,1,12,7,12,10,12,8,3,11,3,254.311329397882,5,16.1260162601626,2.1219512195122,7.59961685823755,.37097505337086
734,498,8747,2,13,2,12,4,1,1,1,1,1,12,9,12,8,12,9,3,11,3,185.095808564326,2,25.8125,1,25.8125,.709969381035822
1264,527,8748,2,13,2,6,4,1,1,1,1,1,12,7,12,8,12,7,3,11,3,169.508451773175,2,8.95471698113208,2.0377358490566,4.39444444444444,.216443216864608
1264,526,8749,2,13,2,5,4,1,1,1,1,1,12,7,12,7,12,7,3,11,3,166.796493310136,1,8.95471698113208,2.0377358490566,4.39444444444444,-1.29167237743533
1264,526,8750,2,13,2,5,4,1,1,1,1,1,12,9,12,9,12,7,3,11,3,177.325494248813,2,8.95471698113208,2.0377358490566,4.39444444444444,-.52085308899683
1264,526,8751,2,13,2,9,4,1,1,1,1,1,12,8,12,7,12,7,3,11,3,177.617762589133,2,8.95471698113208,2.0377358490566,4.39444444444444,-.842423938077291
1264,526,8752,2,13,1,5,4,1,1,1,1,1,12,7,12,6,12,8,3,11,3,184.244704545323,2,8.95471698113208,2.0377358490566,4.39444444444444,-.377102616577677
1264,525,8753,1,13,2,10,4,1,1,1,1,1,12,8,12,7,12,8,3,11,3,217.689476157801,4,11.3234042553191,1.42553191489362,7.94328358208955,-.377102616577677
1264,527,8754,2,13,2,8,4,1,1,1,2,1,12,10,12,9,12,9,3,11,3,209.285631658374,3,8.95471698113208,2.0377358490566,4.39444444444444,-.992441309455918
1264,524,8755,1,13,2,4,4,1,1,1,1,1,12,7,12,7,12,8,3,11,3,208.713548269748,3,11.3234042553191,1.42553191489362,7.94328358208955,-.0555317674972164
1264,527,8756,2,13,1,6,4,1,1,1,1,1,12,7,12,6,12,6,3,11,3,150.583769574505,1,8.95471698113208,2.0377358490566,4.39444444444444,1.16373228552149
1264,524,8757,1,13,2,2,4,1,1,1,1,2,12,9,12,9,12,9,3,11,3,226.029923778832,4,11.3234042553191,1.42553191489362,7.94328358208955,.05264228189617
1264,525,8758,1,13,2,5,4,1,1,1,1,2,12,7,12,6,12,7,3,11,3,214.223260715872,4,11.3234042553191,1.42553191489362,7.94328358208955,-.698673465658137
1264,525,8759,1,13,1,2,3,3,3,1,1,1,12,6,12,5,12,6,3,11,3,201.223944607634,3,11.3234042553191,1.42553191489362,7.94328358208955,.443859458244551
1264,524,8760,1,13,2,2,4,1,1,1,1,1,12,8,12,7,12,9,3,11,3,193.740216585822,3,11.3234042553191,1.42553191489362,7.94328358208955,-1.0202443147386
1264,524,8761,1,13,1,11,4,1,1,1,1,3,12,8,12,6,12,7,3,11,3,258.591175004603,5,11.3234042553191,1.42553191489362,7.94328358208955,1.31658589711697
1265,531,8762,2,13,2,3,4,1,1,1,1,1,12,6,12,8,12,6,4,11,3,194.337755607262,3,13.1833333333333,3.58333333333333,3.67906976744186,-1.59050160802583
1264,524,8763,1,13,1,3,4,1,1,1,1,1,12,9,12,8,12,8,3,11,3,285.643015002891,5,11.3234042553191,1.42553191489362,7.94328358208955,1.31658589711697
1264,524,8764,1,13,2,2,4,1,1,1,1,1,12,8,12,5,12,6,3,11,3,208.713548269748,3,11.3234042553191,1.42553191489362,7.94328358208955,.111507245076993
1264,524,8765,1,13,2,6,4,1,1,1,1,1,12,8,12,7,12,8,3,11,3,255.87833212735,5,11.3234042553191,1.42553191489362,7.94328358208955,1.53672977506722
1264,525,8766,1,13,1,3,4,1,1,1,1,1,12,6,12,6,12,6,3,11,3,210.404771725357,3,11.3234042553191,1.42553191489362,7.94328358208955,-.52085308899683
1264,525,8767,1,13,1,7,4,1,1,1,1,1,12,7,12,6,12,7,3,11,3,220.263321121856,4,11.3234042553191,1.42553191489362,7.94328358208955,-.648530679274411
1257,510,8768,4,13,2,9,4,1,1,9,9,9,12,4,12,6,12,8,3,11,3,170.161441340232,2,15.6969696969697,3.57575757575758,4.38983050847458,-.509031140692463
1252,500,8769,3,13,1,9,3,1,3,3,4,4,12,6,12,3,12,6,3,11,3,197.463281332739,3,17.3991228070175,5.63157894736842,3.08956386292835,-2.38930474590526
1257,510,8770,4,13,2,3,4,1,1,1,4,1,12,7,12,8,12,7,3,11,3,148.688719418321,1,15.6969696969697,3.57575757575758,4.38983050847458,-.531370921793509
1257,509,8771,4,13,2,5,4,1,1,1,1,4,12,8,12,9,12,9,3,11,3,202.115459204287,3,15.6969696969697,3.57575757575758,4.38983050847458,-.0555317674972164
1257,510,8772,4,13,1,6,3,1,3,1,1,1,12,4,12,5,12,5,3,11,3,181.344142179298,2,15.6969696969697,3.57575757575758,4.38983050847458, 
1257,509,8773,4,13,1,7,4,1,1,1,1,1,12,7,12,6,12,6,3,11,3,154.690583645289,1,15.6969696969697,3.57575757575758,4.38983050847458, 
1266,532,8774,4,13,2,12,4,1,1,1,1,1,12,6,12,6,12,7,3,11,3,147.206973707765,1,11.7727272727273,1.09090909090909,10.7916666666667,.089167463975947
1256,507,8775,3,13,1,2,4,1,1,1,1,1,12,8,12,8,12,6,3,11,3,246.720305827426,5,16.1260162601626,2.1219512195122,7.59961685823755,1.4803868320854
1256,507,8776,3,13,1,5,4,1,1,1,1,1,12,6,12,7,12,7,3,11,3,192.658623732353,3,16.1260162601626,2.1219512195122,7.59961685823755,.546168446067384
1256,507,8777,3,13,1,12,4,1,1,1,1,1,12,7,12,8,12,7,3,11,3,230.455416267806,4,16.1260162601626,2.1219512195122,7.59961685823755,-.396204320072952
1256,507,8778,3,13,1,12,4,1,1,1,1,1,12,6,12,7,12,7,3,11,3,222.858948131089,4,16.1260162601626,2.1219512195122,7.59961685823755,.123170625856719
1256,507,8779,3,13,1,12,4,1,1,1,1,1,12,5,12,6,12,6,3,11,3,134.594771123326,1,16.1260162601626,2.1219512195122,7.59961685823755, 
1254,503,8780,2,13,2,8,4,1,1,1,1,2,8,8,12,8,9,9,3,11,3,240.529735828877,5,11.3,2.57142857142857,4.39444444444444,.89007907624889
1254,503,8781,2,13,2,12,4,1,1,1,1,1,7,6,12,7,8,8,3,11,3,215.218820128685,4,11.3,2.57142857142857,4.39444444444444,.673444198956045
746,528,8782,4,13,1,6,3,1,3,3,4,4,12,6,12,5,12,4,3,11,3,158.678734650495,1,15.6969696969697,3.18181818181818,4.93333333333333,-1.47374368793384
746,528,8783,4,13,1,5,4,1,1,1,1,1,12,7,12,7,12,6,3,11,3,173.658964112551,2,15.6969696969697,3.18181818181818,4.93333333333333,-.842423938077291
1256,507,8784,3,13,1,7,4,1,1,1,1,1,12,7,12,7,12,7,3,11,3,215.059008970393,4,16.1260162601626,2.1219512195122,7.59961685823755,1.22617567229634
1254,503,8785,2,13,2,7,4,1,1,1,1,1,7,7,12,6,8,8,3,11,3,211.933364937931,4,11.3,2.57142857142857,4.39444444444444,.246937378087969
1254,503,8786,2,13,2,9,4,1,1,1,1,1,7,8,12,8,8,7,3,11,3,195.277041058706,3,11.3,2.57142857142857,4.39444444444444,-.698673465658137
1254,503,8787,2,13,2,1,4,1,1,1,1,1,8,8,12,8,9,8,3,11,3,216.200057939136,4,11.3,2.57142857142857,4.39444444444444,-.698673465658137
1256,508,8788,3,13,1,7,4,1,1,3,4,4,12,7,12,7,12,8,3,11,3,228.109068993049,4,16.1260162601626,2.1219512195122,7.59961685823755,-1.29167237743533
1254,503,8789,2,13,2,2,4,1,1,1,1,1,7,6,12,6,8,7,3,11,3,168.109271244764,2,11.3,2.57142857142857,4.39444444444444,-.0555317674972164
1254,503,8790,2,13,2,1,4,1,1,1,1,1,7,7,12,7,7,7,3,11,3,171.0748415771,2,11.3,2.57142857142857,4.39444444444444,-.842423938077291
1254,503,8791,2,13,2,8,4,1,1,1,1,1,8,8,12,6,7,7,3,11,3,175.061547846468,2,11.3,2.57142857142857,4.39444444444444,.515674284844023
746,528,8792,4,13,1,8,4,1,1,1,1,1,12,6,12,4,12,6,3,11,3,169.508451773175,2,15.6969696969697,3.18181818181818,4.93333333333333,.0515911814797304
746,528,8793,4,13,1,12,4,1,1,1,1,1,12,7,12,9,12,8,3,11,3,202.219191612011,3,15.6969696969697,3.18181818181818,4.93333333333333,1.01735482913755
1256,508,8794,3,13,2,1,5,1,1,3,4,4,12,8,12,6,12,8,3,11,3,174.51439020999,2,16.1260162601626,2.1219512195122,7.59961685823755,-.249826863689015
746,528,8795,4,13,1,8,4,1,1,1,1,1,12,7,12,6,12,6,3,11,3,146.547718664307,1,15.6969696969697,3.18181818181818,4.93333333333333,-.198400223223741
1254,503,8796,2,13,2,9,4,1,1,1,1,1,8,8,12,7,8,7,3,11,3,186.315086318692,2,11.3,2.57142857142857,4.39444444444444,-.396204320072952
1254,503,8797,2,13,2,8,4,1,1,1,1,1,7,6,12,5,7,6,3,11,3,176.495493030993,2,11.3,2.57142857142857,4.39444444444444,-.396204320072952
746,528,8798,4,13,2,12,4,1,1,1,1,1,12,8,12,7,12,6,3,11,3,183.235066215664,2,15.6969696969697,3.18181818181818,4.93333333333333,-2.09007367792584
1256,507,8799,3,13,1,10,4,1,1,3,3,3,12,7,12,10,12,8,3,11,3,227.271560688175,4,16.1260162601626,2.1219512195122,7.59961685823755,-.613967112480079
1256,508,8800,3,13,2,2,4,1,1,1,3,1,12,8,12,7,12,6,3,11,3,201.289046425075,3,16.1260162601626,2.1219512195122,7.59961685823755,-.698673465658137
746,528,8801,4,13,2,3,4,1,1,1,1,1,12,7,12,6,12,6,3,11,3,171.435143720947,2,15.6969696969697,3.18181818181818,4.93333333333333,1.04232159420338
1256,507,8802,3,13,2,5,4,1,1,1,1,1,12,8,12,10,12,9,3,11,3,236.322354573215,5,16.1260162601626,2.1219512195122,7.59961685823755,1.63815674619743
746,528,8803,4,13,2,6,4,1,1,1,1,1,12,9,12,6,12,8,3,11,3,191.646837915133,3,15.6969696969697,3.18181818181818,4.93333333333333,-.992441309455918
1256,507,8804,3,13,1,7,4,1,1,1,1,1,12,6,12,6,12,8,3,11,3,214.59085649211,4,16.1260162601626,2.1219512195122,7.59961685823755,.538014065945069
746,529,8805,4,13,2,12,4,1,1,1,1,1,12,7,12,5,12,6,3,11,3,166.393125456235,1,15.6969696969697,3.18181818181818,4.93333333333333, 
1256,507,8806,3,13,1,9,4,1,1,1,3,1,12,5,12,6,12,7,3,11,3,229.026322823506,4,16.1260162601626,2.1219512195122,7.59961685823755,.568508227168429
1254,504,8807,2,13,2,11,4,1,1,1,1,2,6,6,12,6,6,7,3,11,3,185.095808564326,2,11.3,2.57142857142857,4.39444444444444,-.232403385104513
1256,507,8808,3,13,2,7,4,1,1,1,1,1,12,8,12,10,12,9,3,11,3,252.416449569004,5,16.1260162601626,2.1219512195122,7.59961685823755,.709969381035822
1254,503,8809,2,13,2,1,4,1,1,1,1,1,8,8,12,6,9,9,3,11,3,191.646837915133,3,11.3,2.57142857142857,4.39444444444444,-.698673465658137
1254,503,8810,2,13,2,7,4,1,1,1,1,1,8,7,12,7,9,8,3,11,3,207.342862365145,3,11.3,2.57142857142857,4.39444444444444,1.01411675153178
746,528,8811,4,13,1,4,4,1,1,9,9,9,12,6,12,6,12,6,3,11,3,158.678734650495,1,15.6969696969697,3.18181818181818,4.93333333333333, 
746,529,8812,4,13,1,9,4,1,1,3,3,3,12,6,12,6,12,6,3,11,3,137.144376327461,1,15.6969696969697,3.18181818181818,4.93333333333333,-.179569442780107
1254,503,8813,2,13,2,2,4,1,1,1,1,1,7,7,12,8,9,9,3,11,3,173.498411037883,2,11.3,2.57142857142857,4.39444444444444,.271502305764878
1254,503,8814,2,13,2,10,4,1,1,1,1,1,7,7,12,8,8,7,3,11,3,186.748211155778,2,11.3,2.57142857142857,4.39444444444444,.271502305764878
746,528,8815,4,13,1,4,4,1,1,1,1,1,12,7,12,5,12,6,3,11,3,150.204030913925,1,15.6969696969697,3.18181818181818,4.93333333333333,-.842423938077291
1256,507,8816,3,13,1,2,4,1,1,1,1,1,12,5,12,7,12,5,3,11,3,210.64406080115,3,16.1260162601626,2.1219512195122,7.59961685823755,1.19193712819309
1256,508,8817,3,13,1,10,4,1,1,1,1,1,12,9,12,10,12,9,3,11,3,227.969518776182,4,16.1260162601626,2.1219512195122,7.59961685823755,.892706060213673
746,528,8818,4,13,1,6,4,1,1,1,1,1,12,5,12,7,12,6,3,11,3,137.253846366457,1,15.6969696969697,3.18181818181818,4.93333333333333, 
1254,503,8819,2,13,2,7,4,1,1,1,1,1,7,7,12,6,7,7,3,11,3,149.544895430211,1,11.3,2.57142857142857,4.39444444444444,-.698673465658137
1254,504,8820,2,13,1,8,4,1,1,1,1,1,6,7,12,7,8,9,3,11,3,205.108605831183,3,11.3,2.57142857142857,4.39444444444444,1.86931737045726
1254,504,8821,2,13,2,1,4,1,1,1,1,1,7,7,12,6,6,6,3,11,3,153.993141093097,1,11.3,2.57142857142857,4.39444444444444,1.83596084304664
1254,503,8822,2,13,2,3,4,1,1,1,1,1,7,7,12,6,8,7,3,11,3,199.881153912568,3,11.3,2.57142857142857,4.39444444444444,.720348907734
1264,527,8823,2,13,2,9,4,1,1,1,1,1,12,6,12,7,12,8,3,11,3,183.34397010142,2,8.95471698113208,2.0377358490566,4.39444444444444,1.51438999396618
1264,524,8824,1,13,2,8,4,1,1,1,1,1,12,7,12,6,12,7,3,11,3,226.378221608916,4,11.3234042553191,1.42553191489362,7.94328358208955,-.232403385104513
734,498,8825,2,13,2,3,4,1,1,1,1,1,12,6,12,7,12,7,3,11,3,183.098224982717,2,25.8125,1,25.8125,.246937378087969
734,498,8826,2,13,2,3,5,1,1,1,1,1,12,9,12,8,12,8,3,11,3,230.938906542995,4,25.8125,1,25.8125,-.232403385104513
1264,526,8827,2,13,2,9,4,1,1,1,1,1,12,8,12,7,12,9,3,11,3,202.115459204287,3,8.95471698113208,2.0377358490566,4.39444444444444,.410738313056407
1264,524,8828,1,13,2,3,4,1,1,1,1,1,12,9,12,8,12,9,3,11,3,243.716306042076,5,11.3234042553191,1.42553191489362,7.94328358208955,.732309162136868
734,498,8829,2,13,2,9,4,1,1,1,1,1,12,8,12,8,12,7,3,11,3,258.940500220722,5,25.8125,1,25.8125,1.01735482913755
734,498,8830,2,13,2,7,4,1,1,1,1,1,12,9,12,8,12,9,3,11,3,247.621400436543,5,25.8125,1,25.8125,.995015048036506
1264,525,8831,1,13,1,2,4,1,1,3,4,4,12,6,12,7,12,7,3,11,3,254.915335909719,5,11.3234042553191,1.42553191489362,7.94328358208955,-.698673465658137
1264,525,8832,1,13,1,1,4,1,1,1,1,1,12,5,12,5,12,7,3,11,3,210.026869860976,3,11.3234042553191,1.42553191489362,7.94328358208955,-1.12518028652621
1264,527,8833,2,13,2,6,4,1,1,1,1,1,12,8,12,7,12,6,3,11,3,191.264547442942,3,8.95471698113208,2.0377358490566,4.39444444444444,-.396204320072952
734,498,8834,2,13,2,9,4,1,1,1,1,1,12,9,12,9,12,9,3,11,3,227.953097524043,4,25.8125,1,25.8125,-.19928223991637
1264,525,8835,1,13,1,5,4,1,1,1,1,1,12,8,12,6,12,9,3,11,3,290.476491958711,5,11.3234042553191,1.42553191489362,7.94328358208955,1.31658589711697
1264,525,8836,1,13,1,2,4,1,1,1,1,1,12,6,12,8,12,7,3,11,3,295.569045042627,5,11.3234042553191,1.42553191489362,7.94328358208955,1.01411675153178
1264,525,8837,1,13,1,1,4,1,1,1,1,1,12,7,12,7,12,6,3,11,3,239.06445775132,5,11.3234042553191,1.42553191489362,7.94328358208955,-.377102616577677
1264,526,8838,2,13,2,5,4,1,1,1,1,1,12,7,12,6,12,8,3,11,3,188.169803724881,2,8.95471698113208,2.0377358490566,4.39444444444444,.266039081583244
734,498,8839,2,13,2,10,4,1,1,1,1,1,12,8,12,9,12,9,3,11,3,232.64997581263,4,25.8125,1,25.8125,.695783980057091
1264,526,8840,2,13,2,12,4,1,1,1,1,1,12,7,12,7,12,7,3,11,3,169.508451773175,2,8.95471698113208,2.0377358490566,4.39444444444444,-1.74051897940445
1263,523,8841,2,13,2,4,4,1,1,1,1,1,6,6,12,5,12,7,3,11,3,191.187098701153,3,12.8478260869565,2.60869565217391,4.925,-.198400223223741
734,498,8842,2,13,2,2,4,1,1,1,1,1,12,9,12,7,12,8,3,11,3,193.974545400498,3,25.8125,1,25.8125,1.33568760061224
1264,527,8843,2,13,1,7,4,1,1,1,1,1,12,6,12,7,12,6,3,11,3,180.359955765926,2,8.95471698113208,2.0377358490566,4.39444444444444,-.670870460375457
1264,527,8844,2,13,2,3,4,1,1,1,1,1,12,8,12,8,12,7,3,11,3,179.942214443003,2,8.95471698113208,2.0377358490566,4.39444444444444,.246937378087969
734,498,8845,2,13,1,7,4,1,1,1,1,2,12,6,12,4,12,6,3,11,3,168.383621590981,2,25.8125,1,25.8125,.859584915025529
734,498,8846,2,13,2,5,4,1,1,1,1,1,12,9,12,9,12,9,3,11,3,230.938906542995,4,25.8125,1,25.8125,1.31658589711697
1264,527,8847,2,13,2,8,4,1,1,1,1,1,12,10,12,9,12,9,3,11,3,206.54977641711,3,8.95471698113208,2.0377358490566,4.39444444444444,-.396204320072952
1264,527,8849,2,13,2,5,4,1,1,1,1,1,12,9,12,8,12,7,3,11,3,199.000293200465,3,8.95471698113208,2.0377358490566,4.39444444444444,-.396204320072952
1265,531,8850,2,13,2,9,4,1,1,1,1,1,12,8,12,7,12,7,4,11,3,179.543147313435,2,13.1833333333333,3.58333333333333,3.67906976744186,-.377102616577677
1255,506,8851,1,13,2,11,4,1,1,1,1,1,12,6,12,6,12,8,3,11,3,201.551947939396,3,11.8266666666667,3.68888888888889,3.20602409638554,.089167463975947
1264,526,8852,2,13,2,7,4,1,1,1,1,1,12,7,12,7,12,7,3,11,3,155.554736070112,1,8.95471698113208,2.0377358490566,4.39444444444444,-.176942458815324
1255,505,8853,1,13,2,1,4,1,1,3,2,2,12,9,12,8,12,9,3,11,3,265.665996033441,5,11.8266666666667,3.68888888888889,3.20602409638554,.0494042042903993
1264,527,8854,2,13,2,4,4,1,1,1,1,1,12,8,12,8,12,8,3,11,3,173.424305082049,2,8.95471698113208,2.0377358490566,4.39444444444444,.0999488280630445
1264,527,8855,2,13,2,8,4,1,1,1,1,1,12,7,12,7,12,7,3,11,3,182.613096696262,2,8.95471698113208,2.0377358490566,4.39444444444444,.37421313097663
734,498,8856,2,13,2,9,4,1,1,1,1,1,12,6,12,6,12,5,3,11,3,219.540160211869,4,25.8125,1,25.8125,.388398531955362
1264,526,8857,2,13,2,6,4,1,1,1,1,1,12,7,12,6,12,5,3,11,3,137.144376327461,1,8.95471698113208,2.0377358490566,4.39444444444444,-1.44675113560667
